"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","문화체육업종명","공사립구분명","보험가입여부코드","지도자수","건축물동수","건축물연면적","회원모집총인원","세부업종명","법인명"
"3160000","CDFH3301062002000002","20020227","","03","폐업","03","폐업","20060414","","","","864-4450","","152868","서울특별시 구로구 구로동 685-154번지 3층301호 ","서울특별시 구로구 구일로10길 49  (구로동,3층301호)","","파씨헬스클럽","2006-04-14 13:32:26","I","2018-08-31 23:59:59.0","","188827.42661003     ","443736.545612462    ","체력단련장업","사립","0","","","","","",""
"3160000","CDFH3301062002000006","20021212","","03","폐업","03","폐업","20180118","","","","2616-3456","","152828","서울특별시 구로구 고척동 134-33번지 ","서울특별시 구로구 경서로 47  (고척동)","08232","헬스매니아","2018-01-18 20:26:24","I","2018-08-31 23:59:59.0","","187419.42700011     ","444376.454424498    ","체력단련장업","사립","0","","","","","",""
"3160000","CDFH3301062003000001","20030611","","03","폐업","03","폐업","20140902","","","","2685-8884","","152803","서울특별시 구로구 개봉동 63-35번지 ","서울특별시 구로구 고척로 101  (개봉동)","","그린헬스피아","2014-09-02 20:08:25","I","2018-08-31 23:59:59.0","","186245.715690576    ","444355.274132489    ","체력단련장업","사립","0","","","","","",""
"3160000","CDFH3301062001000004","20010719","","03","폐업","03","폐업","20050621","","","","837-0990","","152868","서울특별시 구로구 구로동 685-456번지 남부타운 501호 ","서울특별시 구로구 구일로2길 59  (구로동,남부타운 501호)","","우성다이어트헬스클럽","2005-06-21 11:38:07","I","2018-08-31 23:59:59.0","","189035.538796408    ","443022.606112742    ","체력단련장업","사립","0","","","","","",""
"3160000","CDFH3301062002000001","20020924","","03","폐업","03","폐업","20190108","","","","","","152897","서울특별시 구로구 오류동 156-100번지 4층 ","서울특별시 구로구 오류로 70, 4층 (오류동)","08343","근육터짐지방빠짐","2019-01-08 14:06:41","U","2019-01-10 02:40:00.0","","185867.982684839    ","443187.336998108    ","체력단련장업","사립","","0","0","","","",""
"3160000","CDFH3301062019000002","20190111","","01","영업/정상","13","영업중","","","","","","","","서울특별시 구로구 오류동 156-100 새마을금고회관 4층동 ","서울특별시 구로구 오류로 70, 새마을금고회관 4층 (오류동)","08343","남스짐","2021-10-15 10:47:49","U","2021-10-17 02:40:00.0","","185867.982684839    ","443187.336998108    ","체력단련장업","사립","","0","0","0","0","",""
"3160000","CDFH3301062019000003","20190308","","01","영업/정상","13","영업중","","","","","","","","서울특별시 구로구 구로동 182-13 대륭포스트타워2차 ","서울특별시 구로구 디지털로 306, 대륭포스트타워2차 구로동동 B130, B131호 (구로동)","08378","휘트니스 피플 우먼 구로디지털단지점","2021-10-15 10:32:42","U","2021-10-17 02:40:00.0","","190845.231594802    ","442639.420821243    ","체력단련장업","사립","","2","0","0","0","",""
"3160000","CDFH3301062019000004","20190701","","01","영업/정상","13","영업중","","","","","","","","서울특별시 구로구 구로동 8-16번지 ","서울특별시 구로구 새말로 85, B102호 (구로동)","08288","필라트니스","2019-07-01 09:51:44","I","2019-07-03 02:21:41.0","","190146.813085852    ","444800.352870029    ","체력단련장업","사립","","1","","799.54","","",""
"3160000","CDFH3301062019000005","20190802","","01","영업/정상","13","영업중","","","","","02-2687-6885","","","서울특별시 구로구 오류동 41-1번지 상임빌딩 ","서울특별시 구로구 경인로 193, 상임빌딩 5층 (오류동)","08269","오렌지 휘트니스","2019-08-02 17:10:57","I","2019-08-04 02:21:53.0","","186007.312716503    ","443745.761118258    ","체력단련장업","사립","","","","","","",""
"3160000","CDFH3301062019000006","20191203","","01","영업/정상","13","영업중","","","","","02-2060-2121","","","서울특별시 구로구 개봉동 182-1번지 ","서울특별시 구로구 개봉로23가길 70, 3층 (개봉동)","08276","지오필라테스앤헬스","2020-04-02 18:18:29","U","2020-04-04 02:40:00.0","","187532.10017459     ","443629.732466344    ","체력단련장업","사립","","2","","1810.17","","",""
"3160000","CDFH3301062022000002","20220307","","01","영업/정상","13","영업중","","","","","","","","서울특별시 구로구 구로동 191-7 에이스테크노타워8차 208호","서울특별시 구로구 디지털로33길 11, 에이스테크노타워8차 208호 (구로동)","08380","EMS 바디발전소","2022-03-07 10:54:38","I","2022-03-09 00:22:36.0","","190688.747501289    ","442618.785745098    ","체력단련장업","사립","","0","0","42352.06","0","",""
"3160000","CDFH3301062020000002","20200303","","01","영업/정상","13","영업중","","","","","","","","서울특별시 구로구 오류동 353-1번지 골드프라자 701, 702호 ","서울특별시 구로구 천왕로 106, 골드프라자 701,702호 (오류동)","08365","HJS헬스스튜디오","2020-03-03 17:46:05","I","2020-03-05 00:23:34.0","","185651.200187402    ","442660.967785404    ","체력단련장업","사립","","1","","4328.99","","",""
"3160000","CDFH3301062021000014","20211223","","01","영업/정상","13","영업중","","","","","0226104353","","","서울특별시 구로구 항동 1-1 성공회대학교 ","서울특별시 구로구 연동로 320, 성공회대학교 미가엘관  지층 (항동)","08359","멋GYM","2021-12-23 17:52:11","I","2021-12-25 00:22:42.0","","184514.60245926     ","442825.736893356    ","체력단련장업","사립","","0","0","0","0","",""
"3160000","CDFH3301062022000001","20220114","","01","영업/정상","13","영업중","","","","","","","","서울특별시 구로구 항동 88-2 ","서울특별시 구로구 서해안로 2118, 골든클래스 503,504호 (항동)","08368","드라코짐","2022-01-14 19:21:00","I","2022-01-16 00:22:49.0","","184435.221414772    ","442140.905248691    ","체력단련장업","사립","","1","0","0","0","",""
"3160000","CDFH3301062007000001","20070611","","01","영업/정상","13","영업중","","","","","896-4790","","152893","서울특별시 구로구 오류동 38-1 4층 ","서울특별시 구로구 경인로23길 8 (오류동,4층)","08268","파이어리츠휘트니스","2021-10-14 18:00:11","U","2021-10-16 02:40:00.0","","186143.039450549    ","443851.276037986    ","체력단련장업","사립","","0","1","0","0","",""
"3160000","CDFH3301062021000013","20211126","","01","영업/정상","13","영업중","","","","","","","","서울특별시 구로구 개봉동 126-9 ","서울특별시 구로구 고척로 123, 4층 (개봉동)","08247","팀엑스핏 고척","2021-11-26 10:02:52","I","2021-11-30 00:22:44.0","","186459.681435835    ","444445.231347178    ","체력단련장업","사립","","0","0","0","0","",""
"3190000","CDFH3301062021000012","2021-12-17","","03","폐업","03","폐업","2023-05-17","","","","02-825-5454","","","서울특별시 동작구 상도동 488","서울특별시 동작구 상도로 357, 지하2층 (상도동)","06978","아이런 휘트니스","2023-05-17 18:21:16","U","2022-12-04 23:09:00.0","","195821.72598572","443860.596515691","","","","","","","","",""
"3160000","CDFH3301062020000004","20200723","","01","영업/정상","13","영업중","","","","","02-2688-7750","","","서울특별시 구로구 고척동 76-38 원메디타운 ","서울특별시 구로구 경인로 403, 원메디타운 A동 401,402호 (고척동)","08227","원메디짐","2021-03-31 16:56:38","U","2021-04-02 02:40:00.0","","187923.27573024     ","443993.670252899    ","체력단련장업","사립","","1","","5031.8","","",""
"3160000","CDFH3301062021000008","20210730","","01","영업/정상","13","영업중","","","","","","","","서울특별시 구로구 고척동 195-13 종만빌딩 ","서울특별시 구로구 고척로 228-6, 종만빌딩 지층 1호 (고척동)","08228","4 in 1 PT","2021-07-30 11:02:43","I","2021-08-01 00:22:52.0","","187399.697268421    ","444855.737125874    ","체력단련장업","사립","","0","1","0","0","",""
"3160000","CDFH3301062002000003","20020115","","01","영업/정상","13","영업중","","","","","","","","서울특별시 구로구 구로동 585-5 ","서울특별시 구로구 구로중앙로 174 (구로동, 구로역)","08213","온리유휘트니스","2021-10-14 17:55:02","U","2021-10-16 02:40:00.0","","189467.907308503    ","444415.081297934    ","체력단련장업","사립","","0","0","0","0","",""
"3160000","CDFH3301062021000010","20210910","","01","영업/정상","13","영업중","","","","","070-8873-5650","","","서울특별시 구로구 구로동 188-25 지밸리비즈플라자 ","서울특별시 구로구 디지털로 300, 지밸리비즈플라자 판매B101호 (구로동)","08379","짐박스피트니스 구로디지털단지점","2021-09-10 09:08:41","I","2021-09-12 00:22:49.0","","190779.824680954    ","442527.527966789    ","체력단련장업","사립","","2","0","0","0","",""
"3160000","CDFH3301062012000011","20121026","","03","폐업","03","폐업","20230130","","","","02-2688-4425","","152818","서울특별시 구로구 개봉동 407-18","서울특별시 구로구 개봉로20길 78 (개봉동)","08329","다온핏","2023-01-30 16:07:41","U","2022-12-02 00:01:00.0","","187433.534139461","443461.41933817","","","","","","","","",""
"3160000","CDFH3301062021000012","20210910","","01","영업/정상","13","영업중","","","","","","","","서울특별시 구로구 구로동 197-28 이앤씨벤처드림타워6차 ","서울특별시 구로구 디지털로31길 41, 이앤씨벤처드림타워6차 215호 (구로동)","08375","벨로짐 구로점","2021-09-10 14:21:42","I","2021-09-12 00:22:49.0","","190447.24866829     ","442558.310755613    ","체력단련장업","사립","","0","0","0","0","",""
"3210000","CDFH3301062022000030","20220921","","01","영업/정상","13","영업중","","","","","","","","서울특별시 서초구 서초동 1443-15 윤일빌딩","서울특별시 서초구 효령로 336, 윤일빌딩 지하1층 (서초동)","06721","활로 피트 매니지먼트","2022-09-21 17:54:43","I","2021-12-08 22:03:00.0","","201788.911303223","442649.482582399","","","","","","","","",""
"3160000","CDFH3301062021000007","20210624","","01","영업/정상","13","영업중","","","","","","","","서울특별시 구로구 신도림동 412-3 신도림팰러티움 ","서울특별시 구로구 경인로 584, 2층 209호 (신도림동, 신도림팰러티움)","08213","포에프 트레이닝","2021-06-24 17:01:11","I","2021-06-26 00:22:54.0","","189483.883249449    ","444644.58828114     ","체력단련장업","사립","","","","","","",""
"3160000","CDFH3301062021000006","20210611","","01","영업/정상","13","영업중","","","","","","","","서울특별시 구로구 구로동 1124-38 ","서울특별시 구로구 디지털로32나길 22, 지하1층 (구로동)","08391","우리 크로스핏 구디","2021-06-11 16:51:03","I","2021-06-13 00:22:54.0","","191146.036489032    ","442424.902173807    ","체력단련장업","사립","","2","","3360.6","","",""
"3160000","CDFH3301062020000005","20200918","","01","영업/정상","13","영업중","","","","","02-2611-6889","","","서울특별시 구로구 천왕동 279-3 골드프라자 ","서울특별시 구로구 천왕로 106, 골드프라자 603층 (천왕동)","08365","에이치 제이에스 퍼스널 트레이닝(HJS PT)","2020-09-18 09:19:32","I","2020-09-20 00:23:12.0","","185721.91202600000  ","442967.06766400000  ","체력단련장업","사립","","","","","","",""
"3160000","CDFH3301062020000006","20200928","","01","영업/정상","13","영업중","","","","","","","","서울특별시 구로구 개봉동 153-123 201호","서울특별시 구로구 경서로 11, 201호 (개봉동)","08233","머슬96 짐(Muscle96 Gym) 개봉점","2020-10-05 17:59:12","U","2020-10-07 02:40:00.0","","187240.73413834     ","444048.854012117    ","체력단련장업","사립","","","","","","",""
"3160000","CDFH3301062020000007","20201113","","01","영업/정상","13","영업중","","","","","02-6414-9898","","","서울특별시 구로구 개봉동 202-17 진영빌딩 5층 ","서울특별시 구로구 남부순환로97길 12, 진영빌딩 5층 (개봉동)","08328","팀엑스핏 개봉","2020-11-13 16:53:57","I","2020-11-15 00:23:30.0","","187434.769427132    ","443559.941447823    ","체력단련장업","사립","","1","","","","",""
"3160000","CDFH3301062021000004","20210218","","01","영업/정상","13","영업중","","","","","","","","서울특별시 구로구 신도림동 338 신도림2차푸르지오 101동 B101호","서울특별시 구로구 경인로67길 23, 101동 B101호 (신도림동, 신도림2차푸르지오)","08208","로키크로스핏","2021-02-18 16:54:07","I","2021-02-20 00:23:02.0","","190156.399992266    ","445369.517787461    ","체력단련장업","사립","","","","","","",""
"3160000","CDFH3301062021000005","20210302","","01","영업/정상","13","영업중","","","","","","","","서울특별시 구로구 항동 125-1 아이온타워2 ","서울특별시 구로구 서해안로 2108, 아이온타워2 5층 501,502,503,504호 (항동)","08368","혁짐","2021-03-02 16:59:32","I","2021-03-04 00:23:00.0","","184375.355908658    ","442063.01254717     ","체력단련장업","사립","","","","","","",""
"3160000","CDFH3301062015000002","20151102","","01","영업/정상","13","영업중","","","","","02-852-1986","","","서울특별시 구로구 구로동 771-33 B1호","서울특별시 구로구 도림로 31-1, B1호 (구로동)","08314","남구로PT","2021-10-15 10:41:20","U","2021-10-17 02:40:00.0","","190027.622298038    ","442794.353025113    ","체력단련장업","사립","","1","0","0","0","",""
"3160000","CDFH3301062015000003","20151201","","01","영업/정상","13","영업중","","","","","","","","서울특별시 구로구 구로동 1128-4 HK-Tower 지하1층","서울특별시 구로구 디지털로32가길 18, 지하1층 (구로동, H.K TOWER)","08393","(주)리조트휘트니스 PT 구로디지털단지점","2022-05-23 13:59:44","U","2021-12-04 22:05:00.0","","190951.334281004","442279.869179424","","","","","","","","",""
"3160000","CDFH3301062013000003","20130620","","01","영업/정상","13","영업중","","","","","02-2685-0416","","152816","서울특별시 구로구 개봉동 403-225 3층 ","서울특별시 구로구 개봉로 72, 3층 (개봉동)","08332","라인팩토리","2021-04-08 14:38:30","U","2021-04-10 02:40:00.0","","187221.714262303    ","443323.556343622    ","체력단련장업","사립","","1","1","","","",""
"3160000","CDFH3301062011000001","20110110","","01","영업/정상","13","영업중","","","","","","","","서울특별시 구로구 오류동 33-33 예성라온팰리스 101동 2층호","서울특별시 구로구 경인로 240, 예성라온팰리스 101동 2층 (오류동)","08270","핏블리짐 오류본점","2021-10-14 18:05:19","U","2021-10-16 02:40:00.0","","186433.563471491    ","443918.187210602    ","체력단련장업","사립","","1","0","0","0","",""
"3160000","CDFH3301062011000002","20110309","","01","영업/정상","13","영업중","","","","","02-2631-8831","","152864","서울특별시 구로구 구로동 604-19번지 B01 ","서울특별시 구로구 경인로 565 (구로동,B01)","08212","제이짐 휘트니스클럽","2014-08-12 11:08:47","I","2018-08-31 23:59:59.0","","189300.368902232    ","444602.713462577    ","체력단련장업","사립","","1","","455","","",""
"3160000","CDFH3301062013000001","20130219","","01","영업/정상","13","영업중","","","","","02-2614-6666","","152815","서울특별시 구로구 개봉동 359-2번지 ","서울특별시 구로구 개봉로3길 9 (개봉동)","08353","뉴욕휘트니스","2019-10-01 09:53:13","U","2019-10-03 02:40:00.0","","187173.725729414    ","442678.332549373    ","체력단련장업","사립","","2","","","","",""
"3220000","CDFH3301062022000032","20220617","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강남구 역삼동 765-25 다른빌딩","서울특별시 강남구 도곡로 323, 다른빌딩 지하1층 (역삼동)","06218","주식회사 데일리앤핏","2022-06-17 16:37:52","I","2021-12-05 23:09:00.0","","204470.591943887","443764.699898722","","","","","","","","",""
"3160000","CDFH3301062013000006","2013-10-23","","01","영업/정상","13","영업중","","","","","02-2613-5000","","152-825","서울특별시 구로구 고척동 60-34","서울특별시 구로구 안양천로539길 11 (고척동)","08220","제니스 스포츠클럽","2024-01-13 13:27:40","U","2023-11-30 23:05:00.0","","188459.808425308","444722.121126965","","","","","","","","",""
"3160000","CDFH3301062014000001","20140411","","01","영업/정상","13","영업중","","","","","","","","서울특별시 구로구 고척동 260-34 상암빌딩 ","서울특별시 구로구 고척로 149, 상암빌딩 3층,4층 (고척동)","08246","고척점 스포애니 주)케이디스포츠","2021-10-15 10:39:34","U","2021-10-17 02:40:00.0","","186684.00496927     ","444558.942180701    ","체력단련장업","사립","","1","0","0","0","",""
"3160000","CDFH3301062014000003","20140611","","01","영업/정상","13","영업중","","","","","","","","서울특별시 구로구 고척동 181-6 ","서울특별시 구로구 중앙로14길 15-1, 4층,5층 (고척동)","08218","리커버리 휘트니스","2021-10-15 10:40:02","U","2021-10-17 02:40:00.0","","187707.405459173    ","444987.710755995    ","체력단련장업","사립","","0","0","0","0","",""
"3160000","CDFH3301062017000004","20170427","","01","영업/정상","13","영업중","","","","","","","","","서울특별시 구로구 구일로 110, 602호 (구로동, 해원리버파크)","08324","에버핏","2017-04-27 10:39:12","I","2018-08-31 23:59:59.0","","188611.564007526    ","443658.176253167    ","체력단련장업","사립","","1","","7007.77","","",""
"3160000","CDFH3301062016000001","20160212","","01","영업/정상","13","영업중","","","","","02-2688-9696","","","서울특별시 구로구 온수동 22-1번지 2층 ","서울특별시 구로구 부일로1길 30, 2층 (온수동)","08261","조아짐","2016-02-12 16:50:36","I","2018-08-31 23:59:59.0","","184051.243494645    ","443369.817465105    ","체력단련장업","사립","","1","","","","",""
"3160000","CDFH3301062017000005","20170804","","01","영업/정상","13","영업중","","","","","","","","","서울특별시 구로구 경인로67길 23, 101층 213호 (신도림동, 신도림2차푸르지오)","08208","바키GYM","2021-10-15 10:43:57","U","2021-10-17 02:40:00.0","","190156.399992266    ","445369.517787461    ","체력단련장업","사립","","1","0","0","0","",""
"3160000","CDFH3301061996000004","19960919","","01","영업/정상","13","영업중","","","","","","","","서울특별시 구로구 구로동 97-2 구로2차순영웰라이빌 상가301,302호","서울특별시 구로구 가마산로 280, 상가301,302호 (구로동, 구로2차순영웰라이빌)","08302","바운드짐","2022-05-17 18:01:26","U","2021-12-04 23:09:00.0","","190332.28938918","443786.999363319","","","","","","","","",""
"3040000","CDFH3301062022000012","20220617","","01","영업/정상","13","영업중","","","","","","","","서울특별시 광진구 중곡동 21-11 토끼빌딩","서울특별시 광진구 용마산로 110, 토끼빌딩 2층 (중곡동)","04941","블랙스짐","2022-06-17 12:59:49","I","2021-12-05 23:09:00.0","","207636.988801237","451238.278830241","","","","","","","","",""
"3160000","CDFH3301061999000007","19991101","","01","영업/정상","13","영업중","","","","","684-7581","","152816","서울특별시 구로구 개봉동 403-206 ","서울특별시 구로구 개봉로 71 (개봉동)","08337","아이캔짐","2021-10-14 14:59:15","U","2021-10-16 02:40:00.0","","187167.058453169    ","443329.736028403    ","체력단련장업","사립","","0","0","0","0","",""
"3160000","CDFH3301061997000002","19970522","","01","영업/정상","13","영업중","","","","","","","","서울특별시 구로구 가리봉동 25-294 오봉빌딩 ","서울특별시 구로구 구로동로5길 2, 오봉빌딩 3, 4층 (가리봉동)","08321","동양휘트니스","2021-10-14 14:57:25","U","2021-10-16 02:40:00.0","","189829.933904895    ","442550.649761429    ","체력단련장업","사립","","0","0","0","0","",""
"3160000","CDFH3301061999000003","19990413","","01","영업/정상","13","영업중","","","","","830-0602","","152841","서울특별시 구로구 구로동 98-17번지 ","서울특별시 구로구 구로중앙로 58  (구로동)","08302","헬스라이프","2003-04-18 15:20:21","I","2018-08-31 23:59:59.0","","190158.669999436    ","443633.993937423    ","체력단련장업","사립","","0","0","0","","",""
"3230000","CDFH3301062008000005","20080721","","01","영업/정상","13","영업중","","","","","423-0078","","","서울특별시 송파구 잠실동 175-22 월드메르디앙 지하2층동","서울특별시 송파구 올림픽로 74 (잠실동, 잠실월드메르디앙)","05556","에이블짐 종합운동장역점","2022-09-21 15:59:48","U","2021-12-08 22:03:00.0","","206924.785468388","445466.202906385","","","","","","","","",""
"3160000","CDFH3301062018000003","20180501","","01","영업/정상","13","영업중","","","","","02-2688-8531","","","서울특별시 구로구 고척동 194-1번지 3층 ","서울특별시 구로구 고척로 233, 텐타워빌딩 3층 (고척동)","08241","LIGHT FIT","2018-05-01 12:44:34","I","2018-08-31 23:59:59.0","","187450.673495457    ","444925.0821016      ","체력단련장업","사립","","1","","934.83","","",""
"3160000","CDFH3301062012000008","20120615","","01","영업/정상","13","영업중","","","","","","","152807","서울특별시 구로구 개봉동 179-8 삼성디지털플라자3층","서울특별시 구로구 경인로 368, 3층 (개봉동, 삼성디지털플라자)","08276","코끼리짐","2022-07-05 17:12:43","U","2021-12-07 00:07:00.0","","187632.113578649","443802.471571612","","","","","","","","",""
"3130000","CDFH3301062022000010","2022-06-11","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 서교동 459-5 진영빌딩","서울특별시 마포구 동교로 127, 진영빌딩 2층 (서교동)","04002","짐버드(GYM BUD)","2023-12-01 16:46:00","U","2022-11-02 00:03:00.0","","192525.510535974","450329.86573636","","","","","","","","",""
"3160000","CDFH3301062014000005","2014-07-15","","01","영업/정상","13","영업중","","","","","02-865-8055","","152-868","서울특별시 구로구 구로동 685-140 사모아쇼핑 5층","서울특별시 구로구 구일로10길 93, 5층 (구로동, 사모아쇼핑)","08323","체인지 업 휘트니스","2023-12-08 16:50:37","U","2022-11-01 23:00:00.0","","189052.101789082","443748.279289935","","","","","","","","",""
"3160000","CDFH3301062006000003","20060802","","01","영업/정상","13","영업중","","","","","","","152823","서울특별시 구로구 고척동 39-6 신성빌딩 5층","서울특별시 구로구 중앙로14길 31 (고척동,신성빌딩 5층)","08218","로망 휘트니스","2022-08-12 13:05:01","U","2021-12-07 23:04:00.0","","187827.628150651","445053.084826682","","","","","","","","",""
"3160000","CDFH3301062010000003","20101022","","01","영업/정상","13","영업중","","","","","2689-2858","","152837","서울특별시 구로구 고척동 324 신원프라자  지층 ","서울특별시 구로구 중앙로1길 18-18 (고척동,신원프라자  지층)","08227","신원 건강랜드","2021-10-14 18:07:09","U","2021-10-16 02:40:00.0","","187870.470839962    ","444127.308633809    ","체력단련장업","사립","","2","0","24395.5","0","",""
"3160000","CDFH3301062008000003","20081121","","01","영업/정상","13","영업중","","","","","","","152868","서울특별시 구로구 구로동 685-204 근상프리즘팰리스 지하1층 ","서울특별시 구로구 구일로8길 6 (구로동,근상프리즘팰리스 지하1층)","08324","웰브릿지 스포츠","2021-10-14 18:02:53","U","2021-10-16 02:40:00.0","","188653.523296779    ","443514.303023996    ","체력단련장업","사립","","0","0","0","0","",""
"3040000","CDFH3301062017000001","20170406","","01","영업/정상","13","영업중","","","","","","","","서울특별시 광진구 구의동 611 구의현대2단지 상가동 304호","서울특별시 광진구 광나루로56길 34, 구의현대2단지 상가동 304호 (구의동)","05118","드바디샵","2022-06-17 17:04:55","U","2021-12-05 23:09:00.0","","208403.746065593","448490.239179557","","","","","","","","",""
"3050000","CDFH3301062006000006","20060906","","03","폐업","03","폐업","20220921","","","","1544-6857","","130840","서울특별시 동대문구 장안동 337-11 신성빌딩 1층","서울특별시 동대문구 답십리로72길 18 (장안동)","02637","에스엔비 휘트니스","2022-09-21 18:04:28","U","2021-12-08 22:03:00.0","","206472.467412741","452115.49557391","","","","","","","","",""
"3160000","CDFH3301061999000001","19990120","","01","영업/정상","13","영업중","","","","","02-2615-1402","","152896","서울특별시 구로구 오류동 137-8번지 대성빌딩 6층 ","서울특별시 구로구 오류로8길 57, 6층 (오류동, 대성빌딩)","08341","DOB휘트니스","2020-02-10 10:45:18","U","2020-02-12 02:40:00.0","","186080.434730583    ","443371.570967758    ","체력단련장업","사립","","1","","","","",""
"3160000","CDFH3301062007000004","20070810","","01","영업/정상","13","영업중","","","","","","","","서울특별시 구로구 구로동 100-8 신안타워 B1,9호","서울특별시 구로구 구로중앙로 68, 지층 B01,09호 (구로동, 신안타워)","08301","랩스 휘트니스 구로구청점","2020-09-07 08:59:02","U","2020-09-09 02:40:00.0","","190099.217394597    ","443743.18319767     ","체력단련장업","사립","","2","1","21415.65","","",""
"3160000","CDFH3301062017000008","20171027","","01","영업/정상","13","영업중","","","","","02-858-9618","","","서울특별시 구로구 구로동 212-30번지 ","서울특별시 구로구 디지털로 273, B층 101호 (구로동, 에이스트윈타워2차)","08381","구로디지털점 스포애니 주)케이디스포츠","2017-10-27 16:41:00","I","2018-08-31 23:59:59.0","","190565.126077805    ","442423.390398015    ","체력단련장업","사립","","2","","6357","","",""
"3160000","CDFH3301062017000002","20170112","","01","영업/정상","13","영업중","","","","","02-6678-8022","","","","서울특별시 구로구 구로중앙로 134, 지층 라 88호 외 46호 (구로동, 신구로자이나인스에비뉴)","08293","크로스핏 잭팟","2017-01-12 17:41:06","I","2018-08-31 23:59:59.0","","189682.799434964    ","444193.860003095    ","체력단련장업","사립","","1","","117641.77","","",""
"3160000","CDFH3301062016000006","20160623","","01","영업/정상","13","영업중","","","","","02-2611-7999","","","서울특별시 구로구 오류동 176번지 네이처힐,3층 301호","서울특별시 구로구 오리로 1141, 3층 301호 (오류동, 네이처힐)","08365","에스엔씨멀티짐","2016-06-23 17:11:05","I","2018-08-31 23:59:59.0","","185746.48543400000  ","442959.48177000000  ","체력단련장업","사립","","2","","","","",""
"3160000","CDFH3301062017000003","20170201","","01","영업/정상","13","영업중","","","","","","","","","서울특별시 구로구 신도림로19길 7, 5층 509~511호 (신도림동, 성광빌딩)","08202","엠스트레이닝","2017-02-01 15:41:30","I","2018-08-31 23:59:59.0","","189713.290387994    ","445458.335742134    ","체력단련장업","사립","","1","","7255.46","","",""
"3160000","CDFH3301062017000009","20171215","","01","영업/정상","13","영업중","","","","","","","","서울특별시 구로구 개봉동 481번지 현대아파트1단지 상가1동 303호","서울특별시 구로구 개봉로20길 6, 상가1동 3층 303호 (개봉동, 현대아파트1단지)","08329","투맨핏","2018-12-20 18:19:13","U","2018-12-22 02:40:00.0","","187416.31554783     ","443329.143116487    ","체력단련장업","사립","","1","","","","",""
"3160000","CDFH3301062016000007","20160701","","01","영업/정상","13","영업중","","","","","02-2625-8800","","","서울특별시 구로구 고척동 50-48번지 고척프라자 3층 ","서울특별시 구로구 중앙로10길 7, 3층 (고척동, 고척프라자)","08218","리얼바디짐 고척점","2018-03-05 11:35:55","I","2018-08-31 23:59:59.0","","187798.86926511     ","444629.704821749    ","체력단련장업","사립","","2","","","","",""
"3160000","CDFH3301062004000006","20041026","","01","영업/정상","13","영업중","","","","","855-6026","","152880","서울특별시 구로구 구로동 1126-1 광희빌딩 B2 ","서울특별시 구로구 시흥대로 551 (구로동,광희빌딩 B2)","08392","노블휘트니스","2020-09-22 20:09:42","U","2020-09-24 02:40:00.0","","191126.922861445    ","442287.430313169    ","체력단련장업","사립","","","","","","",""
"3160000","CDFH3301062010000001","20100201","","01","영업/정상","13","영업중","","","","","","","","서울특별시 구로구 구로동 170-13 벽산디지털밸리7차","서울특별시 구로구 디지털로33길 50, 벽산디지털밸리7차 2층 201, 202호 (구로동)","08377","메이드짐","2022-08-16 08:50:16","U","2021-12-07 23:08:00.0","","190553.19929924","442817.101422194","","","","","","","","",""
"3110000","CDFH3301062006000004","20060908","","03","폐업","03","폐업","20220630","","","","02-376-0070","","","서울특별시 은평구 증산동 212 증산초등학교","서울특별시 은평구 증산서길 61, 증산초등학교 (증산동)","03493","증산스포츠센터 헬스장","2022-11-07 11:04:28","U","2021-11-01 00:09:00.0","","191494.183129866","453352.138713529","","","","","","","","",""
"3160000","CDFH3301062018000006","2018-10-05","","01","영업/정상","13","영업중","","","","","02-2109-1191","","","서울특별시 구로구 구로동 197-7 에이스테크노타워Ⅱ","서울특별시 구로구 디지털로31길 19, 에이스테크노타워Ⅱ 2층 201-1호 (구로동)","08381","라인짐 필라테스 PT","2024-01-13 12:57:23","U","2023-11-30 23:05:00.0","","190527.763560976","442532.319933427","","","","","","","","",""
"3160000","CDFH3301062017000010","20171215","","01","영업/정상","13","영업중","","","","","02-2687-1112","","","서울특별시 구로구 개봉동 403-65 ","서울특별시 구로구 개봉로 56, 지층 (개봉동)","08332","렉시짐","2020-10-12 08:12:31","U","2020-10-14 02:40:00.0","","187224.575414207    ","443173.576924076    ","체력단련장업","사립","","1","","1373.56","","",""
"3160000","CDFH3301062022000009","20220922","","01","영업/정상","13","영업중","","","","","02-2066-6653","","","서울특별시 구로구 고척동 194-27","서울특별시 구로구 고척로 230, 2층 (고척동)","08228","옐로우 팩토리","2022-09-22 15:38:40","I","2021-12-08 22:04:00.0","","187424.36958617","444864.135515048","","","","","","","","",""
